senior_citizen,tenure_months,monthly_charges,total_charges,churn,total_services,is_auto_payment,gender_Male,partner_Yes,dependents_Yes,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,contract_One year,contract_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0,27,87.98,2378.09,0,2,0,True,False,True,False,False,False,False,True,False,False,False,False,True
1,66,86.21,5681.53,0,3,0,False,True,False,False,True,True,False,False,False,False,False,True,False
1,27,115.0,3100.87,0,3,1,True,False,True,False,True,False,False,False,True,False,False,False,False
1,42,36.75,1538.04,1,3,0,False,True,False,False,True,True,False,False,False,True,False,False,True
0,54,51.27,2770.17,0,3,1,False,True,False,False,True,True,False,True,False,False,False,False,False
1,6,76.42,463.9,1,2,1,True,True,False,True,False,True,False,False,False,True,True,False,False
0,70,96.33,6745.34,1,2,0,False,True,False,False,False,True,False,False,False,True,False,True,False
1,58,88.93,5154.43,0,2,1,False,False,False,False,True,False,True,False,True,True,True,False,False
0,2,23.9,46.21,0,1,1,False,True,False,True,False,False,True,True,False,True,True,False,False
0,37,68.22,2517.18,1,1,1,False,True,True,False,False,False,True,False,False,True,True,False,False
0,24,47.01,1121.66,0,2,0,True,True,False,True,False,True,False,False,True,False,False,True,False
1,65,20.18,1315.93,0,2,0,False,True,False,False,True,False,True,False,True,True,False,False,True
1,1,21.57,28.79,0,2,0,False,True,True,True,False,False,False,True,False,True,False,True,False
1,3,89.83,265.92,0,3,1,False,True,False,False,True,False,False,False,False,True,False,False,False
1,64,67.93,4347.76,0,1,0,True,False,False,True,False,False,True,False,False,True,False,False,True
0,26,66.85,1741.7,0,2,1,True,False,True,False,False,True,False,True,False,False,True,False,False
0,24,32.75,777.68,0,3,1,False,True,True,False,True,True,False,True,False,True,False,False,False
0,35,116.35,4067.01,1,3,1,False,True,True,False,True,True,False,False,False,False,False,False,False
0,16,94.0,1513.97,0,2,0,True,True,True,False,True,False,True,True,False,False,False,True,False
1,54,108.21,5838.55,0,1,1,True,True,False,True,False,False,True,False,True,True,True,False,False
1,15,86.93,1302.14,0,2,1,True,False,True,False,False,False,False,False,False,True,True,False,False
0,11,101.94,1118.33,1,1,0,True,True,False,True,False,False,True,False,False,True,False,True,False
1,68,63.27,4292.39,0,2,1,True,True,False,False,False,False,False,False,True,False,True,False,False
0,13,117.15,1523.36,0,1,1,False,True,False,True,False,False,True,False,True,False,True,False,False
1,41,53.88,2208.95,0,2,1,True,False,False,False,True,False,True,False,True,True,False,False,False
0,71,43.61,3097.21,1,2,0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,3,44.28,132.42,0,2,1,True,True,False,False,True,False,True,False,False,True,False,False,False
0,49,108.28,5303.42,0,3,0,False,True,False,False,True,True,False,True,False,False,False,True,False
0,48,84.23,4040.45,1,2,1,True,False,True,False,True,False,True,False,False,False,True,False,False
1,71,40.67,2885.07,0,2,0,False,False,True,False,True,False,True,False,True,True,False,False,True
0,20,63.76,1270.26,0,1,1,False,True,True,True,False,False,True,False,True,True,True,False,False
0,36,37.37,1341.15,0,2,1,True,True,False,True,False,False,False,False,False,False,True,False,False
0,1,65.39,60.53,1,2,0,True,False,True,True,False,False,False,False,False,True,False,False,True
0,35,48.78,1710.17,0,2,1,False,True,True,False,True,False,True,False,False,True,True,False,False
1,54,51.99,2808.99,0,2,1,True,True,False,True,False,False,False,False,True,True,True,False,False
1,55,28.77,1582.49,0,2,1,True,True,False,False,True,False,True,False,True,False,True,False,False
1,58,69.83,4059.85,0,2,0,False,True,True,True,False,False,False,True,False,True,False,True,False
0,69,32.46,2235.11,1,2,0,False,True,False,True,False,True,False,False,False,False,False,False,True
1,22,63.71,1407.21,1,2,0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,53,73.02,3868.76,0,3,1,False,True,True,False,True,True,False,False,True,False,False,False,False
1,68,111.09,7554.91,0,1,1,False,False,False,True,False,False,True,True,False,False,False,False,False
0,53,34.83,1849.35,1,2,1,False,True,False,False,False,True,False,False,False,True,True,False,False
0,41,55.02,2253.43,0,2,1,False,False,True,False,False,False,False,False,True,False,True,False,False
0,66,86.3,5690.52,1,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False
1,44,81.44,3578.9,0,2,1,False,True,False,True,False,False,False,False,True,False,False,False,False
0,39,28.58,1104.09,0,2,1,True,True,True,False,True,False,True,False,True,False,True,False,False
1,17,107.79,1835.46,0,2,0,True,False,False,False,False,False,False,True,False,False,False,False,True
0,31,32.38,1006.69,0,2,1,True,False,True,True,False,True,False,True,False,True,False,False,False
0,49,34.69,1707.73,1,1,1,True,False,True,False,False,False,True,False,False,True,True,False,False
0,48,86.02,4131.03,0,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False
1,59,87.16,5145.72,0,2,0,False,False,True,True,False,True,False,False,True,True,False,True,False
1,58,87.26,5060.67,0,2,1,True,True,False,False,True,False,True,False,True,True,True,False,False
0,51,98.5,5025.82,0,3,0,True,False,True,False,True,False,False,False,True,True,False,False,True
0,41,96.71,3970.56,0,3,0,False,False,False,False,True,False,False,True,False,True,False,True,False
0,16,63.31,1013.87,0,3,0,False,False,True,False,True,False,False,False,False,False,False,False,True
0,29,61.48,1780.31,1,1,0,True,False,False,True,False,False,True,False,False,True,False,True,False
1,12,49.44,592.18,0,2,1,True,False,True,False,False,True,False,False,True,False,False,False,False
1,32,112.8,3613.36,1,2,1,False,False,True,False,False,False,False,False,False,True,True,False,False
0,69,106.16,7322.58,0,2,0,True,False,False,False,False,True,False,True,False,True,False,True,False
1,9,80.97,733.18,0,1,1,True,True,False,True,False,False,True,False,True,False,True,False,False
0,18,45.18,822.78,0,2,1,True,False,True,True,False,False,False,False,True,False,False,False,False
1,57,18.62,1065.85,0,2,1,False,True,False,True,False,True,False,False,True,False,True,False,False
1,25,44.09,1105.99,0,3,1,True,True,True,False,True,False,False,False,True,True,True,False,False
0,42,21.08,887.1,0,3,1,True,True,True,False,True,False,False,True,False,True,True,False,False
1,4,81.24,321.08,1,2,1,False,True,True,True,False,True,False,False,False,True,True,False,False
0,57,27.85,1583.11,0,2,0,True,True,False,False,True,False,True,True,False,False,False,True,False
1,14,116.72,1629.69,1,1,1,True,True,True,False,False,False,True,False,False,False,False,False,False
1,62,35.73,2218.03,1,3,0,False,True,False,False,True,True,False,False,False,True,False,False,True
1,45,76.5,3440.55,0,2,1,False,True,True,True,False,True,False,True,False,True,True,False,False
0,58,45.35,2630.16,0,3,1,False,True,False,False,True,False,False,False,True,False,True,False,False
0,58,18.96,1101.77,0,3,0,False,True,True,False,True,False,False,True,False,True,False,True,False
0,57,39.5,2247.3,1,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False
0,68,59.83,4065.93,0,2,0,True,False,False,True,False,False,False,False,True,True,False,True,False
1,52,110.29,5736.69,0,2,1,False,False,True,False,True,False,True,True,False,False,False,False,False
0,44,95.64,4206.71,0,2,0,False,False,True,False,True,False,True,False,True,True,False,True,False
1,5,31.89,158.46,0,3,0,False,True,False,False,True,False,False,True,False,False,False,True,False
0,31,52.85,1633.19,0,2,1,True,True,False,True,False,True,False,True,False,True,True,False,False
0,32,92.05,2944.68,0,3,1,True,False,True,False,True,True,False,False,False,True,False,False,False
0,67,28.32,1905.7,0,1,0,True,True,False,True,False,False,True,False,True,True,False,True,False
0,29,100.25,2905.02,0,2,0,False,True,True,False,False,True,False,True,False,True,False,True,False
1,57,44.45,2527.91,0,2,0,True,False,False,True,False,True,False,False,True,False,False,False,True
0,9,52.64,478.55,0,2,1,True,False,True,False,False,False,False,False,True,False,True,False,False
1,62,60.35,3744.32,0,2,0,False,True,True,False,True,False,True,False,True,False,False,True,False
1,68,60.07,4085.82,0,2,1,False,False,True,False,True,False,True,True,False,True,False,False,False
1,13,109.31,1414.44,1,2,1,False,True,True,True,False,True,False,False,False,False,False,False,False
1,35,100.75,3520.37,0,2,0,True,False,True,False,True,False,True,False,True,True,False,False,True
0,9,20.11,173.3,0,3,1,False,True,True,False,True,False,False,True,False,False,False,False,False
0,41,84.37,3461.33,0,3,1,False,True,True,False,True,False,False,False,False,False,True,False,False
1,31,76.62,2380.32,0,1,0,False,False,True,True,False,False,True,True,False,True,False,False,True
0,2,42.74,87.81,0,1,0,False,False,True,True,False,False,True,False,True,True,False,True,False
1,69,63.06,4360.89,1,2,0,True,True,False,False,True,False,True,False,False,False,False,True,False
1,44,79.67,3503.27,0,2,1,False,True,True,False,False,True,False,False,False,True,False,False,False
0,56,35.73,1999.26,0,2,1,True,False,True,False,False,True,False,False,False,False,True,False,False
0,34,82.3,2798.73,0,2,0,False,False,False,False,False,False,False,True,False,True,False,False,True
0,71,31.1,2206.95,0,2,1,False,False,False,True,False,True,False,True,False,True,False,False,False
1,55,48.39,2663.94,0,3,0,True,True,False,False,True,True,False,True,False,True,False,False,True
1,3,65.94,194.62,0,2,1,False,False,False,True,False,True,False,False,True,True,True,False,False
1,24,61.67,1473.11,0,2,0,False,True,False,False,False,False,False,False,True,True,False,True,False
1,43,57.47,2462.26,0,2,1,True,False,True,False,True,False,True,True,False,True,False,False,False
1,49,107.35,5262.55,0,2,1,False,False,False,False,False,True,False,False,True,False,True,False,False
1,66,43.25,2851.87,0,2,0,True,True,False,False,True,False,True,False,False,False,False,True,False
1,18,32.75,583.65,1,2,1,True,False,True,True,False,False,False,False,False,False,True,False,False
1,52,19.93,1033.26,0,2,0,True,False,False,False,False,True,False,True,False,False,False,True,False
0,22,46.1,1023.96,0,3,1,False,False,True,False,True,False,False,True,False,False,False,False,False
0,30,69.11,2067.75,0,3,1,False,True,False,False,True,False,False,True,False,False,False,False,False
1,57,114.64,6538.12,0,3,0,True,False,True,False,True,True,False,True,False,False,False,False,True
1,20,90.35,1809.11,0,1,0,False,False,True,True,False,False,True,False,True,False,False,False,True
0,19,59.13,1130.18,1,2,0,False,False,True,False,False,True,False,False,False,False,False,True,False
1,72,87.57,6304.42,0,3,1,True,True,True,False,True,True,False,False,True,False,True,False,False
1,27,20.26,539.22,1,3,0,True,False,True,False,True,True,False,False,False,False,False,False,True
0,26,62.0,1616.96,0,1,0,False,False,True,False,False,False,True,True,False,True,False,True,False
0,50,19.0,948.75,0,1,1,True,True,True,False,False,False,True,False,True,False,False,False,False
0,39,93.27,3643.9,0,2,1,True,True,False,False,True,False,True,True,False,True,True,False,False
1,33,62.74,2074.5,0,2,1,False,False,False,True,False,False,False,True,False,False,True,False,False
0,16,99.97,1604.5,0,2,0,True,True,False,True,False,True,False,True,False,False,False,False,True
1,26,36.13,951.22,0,2,0,False,False,True,True,False,False,False,False,True,True,False,False,True
0,72,42.04,3028.29,1,3,0,True,False,False,False,True,True,False,False,False,False,False,True,False
0,69,76.36,5276.05,0,2,1,False,True,False,False,False,True,False,True,False,False,True,False,False
0,5,44.21,219.03,0,2,1,False,False,True,False,False,False,False,True,False,False,False,False,False
1,13,21.18,278.04,0,2,1,True,False,False,False,False,True,False,False,True,False,False,False,False
1,23,23.57,539.6,1,3,1,True,False,True,False,True,True,False,False,False,False,True,False,False
0,18,38.78,700.44,0,2,1,False,True,False,False,False,True,False,True,False,False,False,False,False
1,30,109.88,3298.27,0,2,0,True,True,True,False,False,True,False,True,False,False,False,True,False
1,39,69.24,2690.06,1,2,1,False,False,True,False,False,False,False,False,False,False,True,False,False
0,48,67.08,3216.78,0,1,1,True,True,True,True,False,False,True,False,True,True,False,False,False
1,38,47.5,1806.15,0,1,0,True,False,False,False,False,False,True,False,True,True,False,False,True
1,6,98.73,581.09,0,3,1,False,False,True,False,True,True,False,False,True,False,False,False,False
1,38,18.33,696.06,0,3,0,True,True,True,False,True,False,False,True,False,False,False,True,False
0,18,77.17,1394.1,0,1,0,True,False,False,True,False,False,True,False,True,True,False,True,False
0,72,80.43,5797.46,1,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False
0,17,64.88,1099.05,0,3,1,True,True,False,False,True,False,False,False,True,False,False,False,False
1,29,43.41,1265.71,0,3,1,False,True,False,False,True,True,False,True,False,False,True,False,False
1,22,64.8,1431.64,0,1,1,True,False,True,False,False,False,True,True,False,False,True,False,False
0,26,71.82,1856.58,0,3,1,False,True,False,False,True,False,False,True,False,False,False,False,False
0,14,72.82,1020.06,0,3,0,False,True,False,False,True,False,False,False,True,True,False,False,True
0,23,64.13,1476.12,1,2,1,True,True,False,False,False,True,False,False,False,False,False,False,False
0,50,111.71,5593.09,0,2,1,False,False,True,True,False,False,False,True,False,True,False,False,False
0,10,96.44,965.83,0,2,1,True,True,False,False,False,False,False,True,False,False,False,False,False
0,9,34.79,320.08,0,2,0,False,True,True,False,False,True,False,False,True,False,False,False,True
1,2,103.99,204.08,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False
0,51,111.98,5702.99,0,3,0,False,True,True,False,True,False,False,False,True,False,False,False,True
0,35,70.24,2455.16,0,2,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0,59,85.22,5035.86,0,1,0,True,True,False,True,False,False,True,False,True,True,False,True,False
1,48,81.68,3925.27,0,2,1,True,False,True,False,False,True,False,True,False,True,False,False,False
1,19,29.25,567.36,0,1,1,True,True,True,False,False,False,True,False,True,False,False,False,False
1,5,115.18,568.68,1,3,0,True,True,True,False,True,True,False,True,False,False,False,True,False
1,68,96.32,6554.97,0,1,0,False,False,True,True,False,False,True,False,False,True,False,False,True
0,63,59.72,3766.13,1,1,1,False,True,True,True,False,False,True,False,False,False,True,False,False
1,12,26.15,312.37,0,2,1,True,True,True,False,False,False,False,False,False,False,True,False,False
0,2,20.73,45.34,0,1,1,True,True,True,True,False,False,True,True,False,True,True,False,False
1,48,40.43,1941.34,0,1,0,True,True,True,False,False,False,True,True,False,True,False,False,True
0,22,91.88,2023.66,0,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False
